grid_id,risk_index,protection_level
16_31,0.07465161016949153,0.01934833715270358
16_32,0.07325161016949153,0.018985482661657983
16_33,0.07325161016949153,0.018985482661657983
16_34,0.07185161016949151,0.018622628170612384
16_35,0.07325161016949153,0.018985482661657983
16_36,0.07325161016949153,0.018985482661657983
16_37,0.07465161016949153,0.01934833715270358
16_38,0.07465161016949153,0.01934833715270358
16_39,0.07465161016949153,0.01934833715270358
16_40,0.07465161016949153,0.01934833715270358
16_41,0.07465161016949153,0.01934833715270358
16_42,0.07590161016949153,0.034238396936528304
16_43,0.07630161016949152,0.034421634211605254
16_44,0.06201016949152543,0.03358193310698512
16_45,0.06822872881355932,0.01768364333452285
16_46,0.07974228813559323,0.03597673717591194
16_47,0.06445084745762712,0.0349049746367433
16_48,0.070669406779661,0.01831622259252001
16_49,0.08078296610169491,0.03644708740958792
16_50,0.08059652542372882,0.036362938197991274
16_51,0.08001008474576272,0.03609818833550131
16_52,0.08082364406779662,0.03646460381828421
16_53,0.07923720338983051,0.0357476017409839
16_54,0.08005076271186441,0.03611220598681182
16_55,0.0784643220338983,0.043196343588512986
17_1,0.08629144067796611,0.04745287154275913
17_2,0.0868778813559322,0.04781050889478297
17_3,0.0709593220338983,0.0384211070897278
17_4,0.08625076271186442,0.038909617611623364
17_5,0.08443720338983052,0.03809538438795026
17_6,0.08222364406779661,0.03709782015185538
17_7,0.08281008474576272,0.037362751024138566
17_8,0.08299652542372883,0.03744696967396663
17_9,0.06507796610169492,0.03524578576507926
17_10,0.08036940677966102,0.03626167883063494
17_11,0.07855584745762713,0.035443414825021446
17_12,0.07874228813559324,0.03552750921195778
17_13,0.06182372881355933,0.03325632318254483
17_14,0.06201016949152543,0.03358423760126233
17_15,0.07711516949152543,0.03479330775715479
17_16,0.07711516949152543,0.03479333713496857
17_17,0.07711516949152543,0.03479337149438007
17_18,0.07811516949152543,0.03524457941367502
17_19,0.07711516949152543,0.03479340443421191
17_20,0.06201016949152543,0.033584308732774515
17_21,0.06201016949152543,0.03358431413681977
17_22,0.08257016949152543,0.03725467501754718
17_23,0.07711516949152543,0.03479344864004086
17_24,0.07811516949152543,0.03524462987604111
17_25,0.06741516949152541,0.017472783581857127
17_26,0.06201016949152543,0.03358429056828041
17_27,0.07711516949152543,0.03479336962294716
17_28,0.06101016949152543,0.03304263359986783
17_29,0.07711516949152543,0.034793197404011725
17_30,0.07811516949152543,0.03524396200726918
17_31,0.07686516949152543,0.019922051396414897
17_32,0.07546516949152543,0.0195591969053693
17_33,0.07546516949152543,0.0195591969053693
17_34,0.07406516949152542,0.019196342414323702
17_35,0.07546516949152543,0.0195591969053693
17_36,0.07546516949152543,0.0195591969053693
17_37,0.06741516949152541,0.017472783581857127
17_38,0.06741516949152541,0.017472783581857127
17_39,0.06741516949152541,0.017472783581857127
17_40,0.07811516949152543,0.0352361457515192
17_41,0.06741516949152541,0.017472783581857127
17_42,0.07811516949152543,0.035240960862600694
17_43,0.06101016949152543,0.03304077436332703
17_44,0.06201016949152543,0.033583015934814955
17_45,0.06822872881355932,0.01768364333452285
17_46,0.07974228813559323,0.03597761177851316
17_47,0.06345084745762712,0.03436391656809768
17_48,0.08136940677966102,0.03671185429967439
17_49,0.08118296610169493,0.03662772826763674
17_50,0.08059652542372882,0.036362789425635735
17_51,0.07901008474576271,0.035646587278297774
17_52,0.07842364406779662,0.03538129685960756
17_53,0.07683720338983052,0.03466382410549032
17_54,0.07765076271186443,0.04275219155997574
18_1,0.08629144067796611,0.047409381653927815
18_2,0.08787788135593219,0.03959293585125141
18_3,0.0763643220338983,0.019792240861180057
18_4,0.07014576271186442,0.037983408424809025
18_5,0.08443720338983052,0.038093304742718964
18_6,0.08262364406779663,0.03727742842252749
18_7,0.08281008474576272,0.03736241856877469
18_8,0.06589152542372882,0.035686336222806335
18_9,0.06507796610169492,0.03524575679413365
18_10,0.07936940677966102,0.03581043693385074
18_11,0.07715584745762712,0.0348117079315558
18_12,0.07774228813559322,0.03507628755335122
18_13,0.07692872881355932,0.034709170676589275
